period,gcm_rcp,Date,Precipitation,TempMin,TempMean,TempMax,Radiation,Windspeed,RH,RefET,Gridcell
0,0_0,1996-04-30,4.0,11.27,14.82,18.37,14600.0,1.724526,81.65,3.81669665842,C0108R72
0,0_0,1996-05-01,0.0,12.27,14.92,17.57,17100.0,4.259232,83.85,4.02332300259,C0108R72
0,0_0,1996-05-02,1.4,10.57,14.27,17.97,15500.0,3.888864,80.95,4.00814918564,C0108R72
0,0_0,1996-05-03,0.0,9.97,13.47,16.97,24100.0,5.462928,70.9,5.08513124707,C0108R72
0,0_0,1996-05-04,0.0,7.57,13.02,18.47,26000.0,1.493046,74.5,6.21193181773,C0108R72
0,0_0,1996-05-05,0.0,7.57,14.17,20.77,20600.0,2.013876,71.25,5.46750625289,C0108R72
0,0_0,1996-05-06,0.0,10.07,16.47,22.87,24600.0,1.643508,67.5,6.62486578766,C0108R72
0,0_0,1996-05-07,0.0,11.97,17.32,22.67,19100.0,1.944432,68.55,5.40095386078,C0108R72
0,0_0,1996-05-08,2.0,12.37,16.32,20.27,13700.0,1.874988,80.2,3.85495352537,C0108R72
0,0_0,1996-05-09,14.6,10.87,15.17,19.47,20200.0,2.094894,78.75,5.15404013897,C0108R72
0,0_0,1996-05-10,3.0,12.07,15.77,19.47,16900.0,1.724526,81.15,4.43517367822,C0108R72
0,0_0,1996-05-11,0.8,11.17,16.47,21.77,16300.0,1.643508,73.55,4.62846256251,C0108R72
0,0_0,1996-05-12,9.0,13.47,14.72,15.97,9100.0,1.493046,88.7,2.26027209115,C0108R72
0,0_0,1996-05-13,4.0,12.07,15.02,17.97,13800.0,1.574064,84.2,3.56661491902,C0108R72
0,0_0,1996-05-14,0.0,11.47,15.67,19.87,25000.0,3.06711,78.4,6.09522038621,C0108R72
0,0_0,1996-05-15,0.0,12.27,15.32,18.37,16900.0,2.164338,78.7,4.25415439666,C0108R72
0,0_0,1996-05-16,0.0,11.27,15.92,20.57,22000.0,1.874988,77.6,5.70736344571,C0108R72
0,0_0,1996-05-17,0.0,10.67,16.82,22.97,24600.0,2.094894,72.9,6.66651643766,C0108R72
0,0_0,1996-05-18,0.0,12.87,17.72,22.57,18100.0,3.136554,77.15,5.24905325985,C0108R72
0,0_0,1996-05-19,5.0,13.77,16.57,19.37,10800.0,3.217572,85.0,3.12588767414,C0108R72
0,0_0,1996-05-20,0.0,13.57,17.07,20.57,24300.0,5.011542,68.9,5.82394226883,C0108R72
0,0_0,1996-05-21,2.0,10.37,16.32,22.27,26900.0,2.54628,73.4,7.0183067996,C0108R72
0,0_0,1996-05-22,0.0,10.27,16.02,21.77,25700.0,1.944432,74.0,6.69257349746,C0108R72
0,0_0,1996-05-23,0.0,11.27,16.47,21.67,24600.0,1.724526,75.8,6.45033565411,C0108R72
0,0_0,1996-05-24,0.0,11.07,17.12,23.17,27400.0,1.574064,73.25,7.31527844987,C0108R72
0,0_0,1996-05-25,0.0,11.67,17.22,22.77,21400.0,2.395818,74.75,5.95758608522,C0108R72
0,0_0,1996-05-26,0.0,13.47,17.97,22.47,14700.0,2.3148,78.4,4.40377178404,C0108R72
0,0_0,1996-05-27,4.0,13.87,18.27,22.67,15200.0,2.54628,78.8,4.55240571008,C0108R72
0,0_0,1996-05-28,0.0,11.77,18.22,24.67,28600.0,3.437478,51.65,7.85498361957,C0108R72
0,0_0,1996-05-29,0.0,10.77,16.92,23.07,28900.0,2.465262,56.5,7.59042415759,C0108R72
0,0_0,1996-05-30,0.0,9.87,17.17,24.47,29000.0,2.164338,64.75,7.87354943082,C0108R72
0,0_0,1996-05-31,0.0,11.67,17.97,24.27,28700.0,1.874988,72.65,7.79807294026,C0108R72
0,0_0,1996-06-01,0.0,12.37,18.32,24.27,27400.0,1.493046,73.7,7.5131540554,C0108R72
0,0_0,1996-06-02,0.2,12.87,19.42,25.97,27800.0,2.164338,68.9,7.91782826677,C0108R72
0,0_0,1996-06-03,11.0,14.77,17.87,20.97,6900.0,3.217572,76.95,2.55233466349,C0108R72
0,0_0,1996-06-04,0.0,13.87,21.12,28.37,21800.0,2.54628,64.85,7.04042536256,C0108R72
0,0_0,1996-06-05,0.0,15.67,22.52,29.37,22900.0,2.916648,65.3,7.51678183765,C0108R72
0,0_0,1996-06-06,0.0,17.17,23.37,29.57,27300.0,2.013876,62.55,8.4213115019,C0108R72
0,0_0,1996-06-07,0.0,16.67,22.42,28.17,28300.0,1.643508,73.65,8.40264448015,C0108R72
0,0_0,1996-06-08,0.0,16.87,22.17,27.47,26500.0,1.643508,76.2,7.8322934467,C0108R72
0,0_0,1996-06-09,0.0,16.47,22.22,27.97,28900.0,1.574064,74.85,8.51870390069,C0108R72
0,0_0,1996-06-10,0.0,16.07,22.57,29.07,26400.0,1.493046,72.7,8.04050837431,C0108R72
0,0_0,1996-06-11,0.0,17.97,23.52,29.07,28000.0,1.724526,67.45,8.47688430466,C0108R72
0,0_0,1996-06-12,0.0,18.57,24.62,30.67,27400.0,1.574064,63.15,8.56132554057,C0108R72
0,0_0,1996-06-13,0.0,15.87,22.27,28.67,25900.0,2.3148,72.95,7.97079485703,C0108R72
0,0_0,1996-06-14,25.0,18.47,23.22,27.97,24400.0,3.738402,64.7,7.46270613436,C0108R72
0,0_0,1996-06-15,0.0,15.47,21.07,26.67,24600.0,2.54628,60.2,7.30996278911,C0108R72
0,0_0,1996-06-16,6.0,15.17,20.82,26.47,24600.0,2.696742,61.35,7.29006951127,C0108R72
0,0_0,1996-06-17,0.0,15.07,20.97,26.87,27900.0,2.395818,57.75,8.11036469534,C0108R72
0,0_0,1996-06-18,0.6,15.07,20.72,26.37,26900.0,2.395818,69.4,7.78004749873,C0108R72
0,0_0,1996-06-19,0.6,16.47,21.47,26.47,20800.0,2.3148,71.6,6.33167431677,C0108R72
0,0_0,1996-06-20,17.0,17.57,21.92,26.27,22300.0,4.039326,72.4,6.65816321939,C0108R72
0,0_0,1996-06-21,0.2,16.67,20.97,25.27,18500.0,3.437478,72.25,5.66129984335,C0108R72
0,0_0,1996-06-22,1.2,17.97,20.87,23.77,18000.0,4.409694,62.8,5.07317780582,C0108R72
0,0_0,1996-06-23,6.0,10.97,16.77,22.57,27000.0,2.465262,58.7,7.09798376907,C0108R72
0,0_0,1996-06-24,3.4,12.37,17.52,22.67,22100.0,2.986092,62.15,6.08856785962,C0108R72
0,0_0,1996-06-25,0.2,12.47,17.07,21.67,16200.0,2.245356,66.25,4.63349741817,C0108R72
0,0_0,1996-06-26,3.0,12.57,17.42,22.27,22600.0,2.164338,65.3,6.09855135212,C0108R72
0,0_0,1996-06-27,0.0,12.57,18.52,24.47,27300.0,2.395818,68.85,7.52671912515,C0108R72
0,0_0,1996-06-28,0.0,13.47,19.17,24.87,27000.0,2.013876,74.55,7.52966463623,C0108R72
0,0_0,1996-06-29,4.0,14.57,19.62,24.67,19800.0,2.094894,76.7,5.83078372732,C0108R72
0,0_0,1996-06-30,0.4,15.57,21.27,26.97,22600.0,2.696742,74.85,6.92470892433,C0108R72
0,0_0,1996-07-01,0.0,14.67,19.77,24.87,16900.0,1.724526,76.55,5.12723411816,C0108R72
0,0_0,1996-07-02,2.0,15.87,19.72,23.57,14300.0,2.164338,81.0,4.34127107252,C0108R72
0,0_0,1996-07-03,0.0,15.57,19.82,24.07,25800.0,2.395818,71.1,7.05930237722,C0108R72
0,0_0,1996-07-04,1.0,15.67,20.72,25.77,23200.0,1.944432,76.85,6.77101416383,C0108R72
0,0_0,1996-07-05,0.0,16.37,21.12,25.87,20700.0,2.164338,76.1,6.19020853539,C0108R72
0,0_0,1996-07-06,0.0,15.87,21.17,26.47,26200.0,1.874988,75.4,7.60647252711,C0108R72
0,0_0,1996-07-07,5.0,16.27,21.27,26.27,20600.0,2.986092,76.45,6.32717111608,C0108R72
0,0_0,1996-07-08,1.0,17.97,20.72,23.47,18700.0,6.053202,61.15,5.08063949738,C0108R72
0,0_0,1996-07-09,0.0,12.77,18.92,25.07,27600.0,2.847204,48.75,7.71674339083,C0108R72
0,0_0,1996-07-10,0.0,13.47,19.27,25.07,25500.0,2.395818,64.1,7.23738918561,C0108R72
0,0_0,1996-07-11,0.0,13.47,19.77,26.07,25200.0,1.643508,62.9,7.28985668709,C0108R72
0,0_0,1996-07-12,0.0,13.57,20.02,26.47,27300.0,1.643508,69.3,7.85903196516,C0108R72
0,0_0,1996-07-13,0.0,15.47,21.47,27.47,27800.0,1.493046,65.85,8.14932675998,C0108R72
0,0_0,1996-07-14,0.0,18.57,24.37,30.17,22900.0,1.874988,56.0,7.35218438258,C0108R72
0,0_0,1996-07-15,0.0,19.77,25.27,30.77,26500.0,2.164338,54.95,8.39918477034,C0108R72
0,0_0,1996-07-16,0.0,19.67,24.72,29.77,27000.0,1.874988,67.1,8.32277062326,C0108R72
0,0_0,1996-07-17,0.0,18.57,22.77,26.97,15100.0,2.245356,77.9,4.93070298599,C0108R72
0,0_0,1996-07-18,0.0,17.87,22.72,27.57,26300.0,1.874988,71.15,7.79403648104,C0108R72
0,0_0,1996-07-19,1.0,18.37,23.22,28.07,20600.0,2.094894,70.6,6.45946868433,C0108R72
0,0_0,1996-07-20,0.0,18.47,23.02,27.57,18900.0,3.518496,52.35,6.12649330189,C0108R72
0,0_0,1996-07-21,0.0,15.57,21.42,27.27,25400.0,3.06711,52.0,7.65327194338,C0108R72
0,0_0,1996-07-22,0.0,15.67,21.62,27.57,27100.0,2.3148,53.55,8.04802727338,C0108R72
0,0_0,1996-07-23,0.0,15.37,21.47,27.57,28300.0,1.944432,68.9,8.31569141141,C0108R72
0,0_0,1996-07-24,0.6,17.47,22.32,27.17,21800.0,2.465262,77.65,6.6694539255,C0108R72
0,0_0,1996-07-25,0.0,18.17,23.82,29.47,20200.0,2.013876,73.55,6.58787199666,C0108R72
0,0_0,1996-07-26,0.0,18.67,24.87,31.07,21700.0,2.395818,68.85,7.31753416987,C0108R72
0,0_0,1996-07-27,0.2,21.67,25.57,29.47,12400.0,2.164338,59.4,4.41787579096,C0108R72
0,0_0,1996-07-28,0.8,20.27,24.02,27.77,16000.0,1.79397,64.5,5.10919864046,C0108R72
0,0_0,1996-07-29,2.0,19.37,24.22,29.07,26100.0,2.766186,73.6,8.01581246586,C0108R72
0,0_0,1996-07-30,2.0,18.67,22.62,26.57,17700.0,2.766186,69.0,5.53894358019,C0108R72
0,0_0,1996-07-31,0.0,17.67,24.27,30.87,27900.0,2.3148,51.7,8.85014321562,C0108R72
0,0_0,1996-08-01,0.0,17.87,23.72,29.57,26800.0,1.874988,60.25,8.2687081368,C0108R72
0,0_0,1996-08-02,0.0,18.07,23.92,29.77,26200.0,1.874988,65.4,8.14647688875,C0108R72
0,0_0,1996-08-03,3.0,17.97,23.52,29.07,20900.0,1.944432,71.5,6.69194687504,C0108R72
0,0_0,1996-08-04,0.0,17.47,23.07,28.67,25100.0,2.094894,69.8,7.71346930133,C0108R72
0,0_0,1996-08-05,2.0,17.87,22.52,27.17,14800.0,1.643508,74.4,4.80027201058,C0108R72
0,0_0,1996-08-06,0.0,17.67,22.22,26.77,18700.0,1.04166,73.85,5.65158191033,C0108R72
0,0_0,1996-08-07,0.0,18.37,23.02,27.67,19400.0,1.574064,75.65,6.01778940243,C0108R72
0,0_0,1996-08-08,0.4,18.47,23.07,27.67,16800.0,1.724526,75.45,5.37274755391,C0108R72
0,0_0,1996-08-09,0.0,16.97,22.62,28.27,25000.0,1.724526,74.0,7.58767895094,C0108R72
0,0_0,1996-08-10,0.0,18.57,23.97,29.37,24600.0,1.874988,74.1,7.65771551788,C0108R72
0,0_0,1996-08-11,37.0,19.57,22.97,26.37,14400.0,2.54628,73.55,4.62322597908,C0108R72
0,0_0,1996-08-12,0.2,16.97,21.22,25.47,21600.0,3.06711,74.5,6.33595372424,C0108R72
0,0_0,1996-08-13,0.6,17.67,20.87,24.07,19400.0,2.986092,70.75,5.4926660836,C0108R72
0,0_0,1996-08-14,0.0,14.67,20.62,26.57,18700.0,1.724526,74.0,5.80119862071,C0108R72
0,0_0,1996-08-15,0.0,16.17,21.47,26.77,23400.0,1.574064,74.65,6.94381415537,C0108R72
0,0_0,1996-08-16,0.0,17.87,22.92,27.97,24600.0,1.493046,71.5,7.40745407733,C0108R72
0,0_0,1996-08-17,0.0,17.77,23.17,28.57,24800.0,1.574064,67.0,7.55848034263,C0108R72
0,0_0,1996-08-18,0.0,17.27,22.92,28.57,23300.0,1.724526,75.2,7.19961832687,C0108R72
0,0_0,1996-08-19,0.0,18.77,24.12,29.47,22000.0,2.013876,58.25,7.0238843237,C0108R72
0,0_0,1996-08-20,0.0,17.77,23.17,28.57,22600.0,1.79397,61.75,7.02218116064,C0108R72
0,0_0,1996-08-21,10.0,17.57,23.22,28.87,19800.0,1.493046,67.45,6.29027300752,C0108R72
0,0_0,1996-08-22,5.0,16.97,20.37,23.77,10800.0,1.944432,80.7,3.45690083466,C0108R72
0,0_0,1996-08-23,0.0,15.67,20.92,26.17,23200.0,1.574064,76.2,6.80829064463,C0108R72
0,0_0,1996-08-24,6.0,16.87,22.27,27.67,18400.0,1.874988,75.9,5.86590326483,C0108R72
0,0_0,1996-08-25,0.0,17.67,22.57,27.47,20000.0,2.013876,73.15,6.22632800527,C0108R72
0,0_0,1996-08-26,12.0,16.47,21.27,26.07,17600.0,2.013876,76.95,5.46211237044,C0108R72
0,0_0,1996-08-27,17.0,15.97,20.82,25.67,17200.0,1.423602,77.55,5.22177409491,C0108R72
0,0_0,1996-08-28,0.0,16.87,21.52,26.17,21200.0,2.986092,71.7,6.4022353555,C0108R72
0,0_0,1996-08-29,0.0,14.67,19.82,24.97,19200.0,2.395818,71.6,5.77703847767,C0108R72
0,0_0,1996-08-30,0.0,13.97,19.37,24.77,20600.0,1.874988,70.85,6.02206955795,C0108R72
0,0_0,1996-08-31,0.0,15.97,19.97,23.97,16800.0,1.493046,72.25,4.91282194771,C0108R72
0,0_0,1996-09-01,0.0,14.97,19.97,24.97,15700.0,1.342584,68.05,4.76587134927,C0108R72
0,0_0,1996-09-02,0.2,15.07,17.42,19.77,11900.0,3.58794,71.8,3.28898675618,C0108R72
0,0_0,1996-09-03,21.0,14.37,17.92,21.47,7700.0,3.136554,71.85,2.83267958695,C0108R72
0,0_0,1996-09-04,0.0,14.27,19.12,23.97,16800.0,2.094894,73.45,5.04269077188,C0108R72
0,0_0,1996-09-05,0.0,14.37,19.22,24.07,19400.0,2.013876,77.3,5.63858021709,C0108R72
0,0_0,1996-09-06,0.0,14.67,20.07,25.47,19400.0,1.643508,68.95,5.79774000615,C0108R72
0,0_0,1996-09-07,0.0,12.67,18.27,23.87,20500.0,3.136554,48.6,6.00934085965,C0108R72
0,0_0,1996-09-08,5.0,10.07,16.42,22.77,21600.0,2.3148,59.2,6.01829041841,C0108R72
0,0_0,1996-09-09,1.0,10.87,17.27,23.67,17600.0,2.395818,66.1,5.33156620809,C0108R72
0,0_0,1996-09-10,0.0,11.27,17.27,23.27,20500.0,1.79397,67.4,5.7927647417,C0108R72
0,0_0,1996-09-11,0.0,11.27,17.62,23.97,19700.0,1.944432,68.6,5.74323002404,C0108R72
0,0_0,1996-09-12,0.0,13.57,18.27,22.97,11300.0,2.245356,70.1,3.72322883292,C0108R72
0,0_0,1996-09-13,0.0,14.07,18.87,23.67,17700.0,3.217572,52.9,5.32548312589,C0108R72
0,0_0,1996-09-14,0.0,9.77,16.27,22.77,20700.0,3.437478,52.35,5.96261497391,C0108R72
0,0_0,1996-09-15,0.0,10.77,16.87,22.97,19800.0,1.79397,73.05,5.59619888845,C0108R72
0,0_0,1996-09-16,0.0,11.77,16.87,21.97,14000.0,1.874988,75.2,4.17487176642,C0108R72
0,0_0,1996-09-17,0.6,11.77,16.37,20.97,15200.0,1.423602,76.05,4.24022171515,C0108R72
0,0_0,1996-09-18,0.0,11.87,16.17,20.47,8000.0,3.518496,69.95,3.02641710446,C0108R72
0,0_0,1996-09-19,1.0,13.17,14.42,15.67,6300.0,4.641174,72.95,1.7042031498,C0108R72
0,0_0,1996-09-20,21.0,11.27,14.32,17.37,12300.0,2.916648,82.75,3.2503728747,C0108R72
0,0_0,1996-09-21,6.0,12.07,14.02,15.97,5600.0,1.944432,87.4,1.63514344124,C0108R72
0,0_0,1996-09-22,9.0,12.27,14.17,16.07,7000.0,2.164338,83.85,1.92782615478,C0108R72
0,0_0,1996-09-23,0.2,12.87,15.57,18.27,9500.0,1.493046,82.3,2.63303662777,C0108R72
0,0_0,1996-09-24,0.0,11.77,15.92,20.07,13100.0,1.493046,79.4,3.67229674943,C0108R72
0,0_0,1996-09-25,2.0,12.17,15.77,19.37,8100.0,2.395818,79.65,2.64027466066,C0108R72
0,0_0,1996-09-26,0.0,12.27,16.57,20.87,16700.0,1.724526,69.25,4.58250172034,C0108R72
0,0_0,1996-09-27,0.0,10.27,15.47,20.67,14100.0,1.944432,75.65,4.07559754051,C0108R72
0,0_0,1996-09-28,0.0,12.37,17.47,22.57,16600.0,2.164338,76.25,4.85647402421,C0108R72
0,0_0,1996-09-29,0.0,11.97,17.12,22.27,13900.0,1.423602,76.05,4.0930724484,C0108R72
0,0_0,1996-09-30,0.0,12.57,16.77,20.97,14800.0,1.27314,79.35,4.11742647836,C0108R72
0,0_0,1996-10-01,18.0,10.77,16.02,21.27,13400.0,2.013876,75.55,4.008648851,C0108R72
0,0_0,1996-10-02,5.0,14.07,16.42,18.77,10700.0,2.696742,77.4,2.9461547718,C0108R72
0,0_0,1996-10-03,0.0,11.67,16.22,20.77,17000.0,3.217572,54.1,4.7505004453,C0108R72
0,0_0,1996-10-04,0.0,10.17,15.42,20.67,16100.0,2.696742,54.95,4.58928290621,C0108R72
0,0_0,1996-10-05,0.0,10.47,14.37,18.27,10900.0,1.724526,73.9,3.05749823378,C0108R72
0,0_0,1996-10-06,0.0,10.57,14.67,18.77,10400.0,3.368034,74.35,3.24476306657,C0108R72
0,0_0,1996-10-07,22.0,13.67,14.97,16.27,5700.0,4.10877,82.5,1.64283524315,C0108R72
0,0_0,1996-10-08,2.4,12.67,14.82,16.97,4400.0,3.518496,84.1,1.65257146981,C0108R72
0,0_0,1996-10-09,0.6,13.37,17.67,21.97,11300.0,2.465262,69.4,3.62579608707,C0108R72
0,0_0,1996-10-10,0.0,12.27,16.82,21.37,11500.0,1.79397,70.95,3.51286501717,C0108R72
0,0_0,1996-10-11,0.0,11.67,16.22,20.77,12200.0,2.847204,65.45,3.78460797393,C0108R72
0,0_0,1996-10-12,0.0,10.77,15.57,20.37,14200.0,1.874988,68.6,4.03013676858,C0108R72
0,0_0,1996-10-13,0.2,10.47,14.52,18.57,7000.0,2.986092,77.05,2.54349016995,C0108R72
0,0_0,1996-10-14,30.2,13.47,15.37,17.27,6000.0,3.136554,81.15,1.86469021833,C0108R72
0,0_0,1996-10-15,133.0,13.57,15.37,17.17,4700.0,3.668958,84.3,1.63676015446,C0108R72
0,0_0,1996-10-16,16.0,12.77,15.17,17.57,5700.0,1.724526,86.7,1.76641610499,C0108R72
0,0_0,1996-10-17,0.0,12.57,13.82,15.07,4700.0,1.874988,86.8,1.30486587709,C0108R72
0,0_0,1996-10-18,0.0,10.47,13.82,17.17,11600.0,1.724526,77.4,3.06769665038,C0108R72
0,0_0,1996-10-19,0.0,8.77,13.57,18.37,7500.0,1.724526,76.75,2.43564376456,C0108R72
0,0_0,1996-10-20,0.0,7.87,13.82,19.77,12500.0,1.643508,68.1,3.61980344912,C0108R72
0,0_0,1996-10-21,0.0,9.47,14.12,18.77,11300.0,1.423602,77.35,3.1780770313,C0108R72
0,0_0,1996-10-22,0.0,9.27,14.12,18.97,10800.0,0.972216,76.65,2.9925834186,C0108R72
0,0_0,1996-10-23,0.0,8.67,13.52,18.37,10700.0,1.342584,76.55,3.00896379458,C0108R72
0,0_0,1996-10-24,0.0,9.67,13.42,17.17,10200.0,1.574064,72.7,2.79318860429,C0108R72
0,0_0,1996-10-25,0.0,9.47,11.97,14.47,5700.0,1.423602,78.55,1.59399581968,C0108R72
0,0_0,1996-10-26,0.0,9.27,12.07,14.87,6600.0,0.902772,79.05,1.74558277793,C0108R72
0,0_0,1996-10-27,0.0,8.47,12.27,16.07,7100.0,1.122678,77.1,2.00094730814,C0108R72
0,0_0,1996-10-28,0.0,9.57,12.32,15.07,5400.0,2.245356,84.8,1.70484217403,C0108R72
0,0_0,1996-10-29,0.0,12.77,14.87,16.97,6000.0,1.944432,83.75,1.78575458157,C0108R72
0,0_0,1996-10-30,0.0,9.07,14.12,19.17,12300.0,1.342584,63.0,3.42544395266,C0108R72
0,0_0,1996-10-31,0.0,6.67,11.72,16.77,10300.0,1.643508,75.65,2.86575585019,C0108R72
0,0_0,1996-11-01,0.0,7.87,12.67,17.47,10400.0,1.874988,76.65,2.97630799221,C0108R72
0,0_0,1996-11-02,0.0,7.97,12.52,17.07,10800.0,0.972216,77.5,2.84394530772,C0108R72
0,0_0,1996-11-03,0.0,7.87,11.87,15.87,8100.0,1.423602,79.5,2.26578528458,C0108R72
0,0_0,1996-11-04,0.0,8.97,12.07,15.17,5700.0,2.013876,83.25,1.77912113609,C0108R72
0,0_0,1996-11-05,10.0,11.57,12.82,14.07,4600.0,3.287016,88.3,1.31143767051,C0108R72
0,0_0,1996-11-06,0.0,10.37,13.17,15.97,7700.0,1.493046,80.95,2.11405511403,C0108R72
0,0_0,1996-11-07,0.0,8.47,12.12,15.77,7600.0,1.493046,80.9,2.14909889869,C0108R72
0,0_0,1996-11-08,0.0,11.37,14.32,17.27,8600.0,1.643508,78.3,2.41257512293,C0108R72
0,0_0,1996-11-09,0.0,8.37,11.87,15.37,6800.0,1.122678,75.85,1.88537668539,C0108R72
0,0_0,1996-11-10,0.2,9.37,11.37,13.37,3700.0,1.342584,81.05,1.09318971314,C0108R72
0,0_0,1996-11-11,0.0,9.97,12.77,15.57,4200.0,3.06711,84.65,1.63804176368,C0108R72
0,0_0,1996-11-12,0.0,12.67,15.82,18.97,5500.0,3.06711,82.4,2.1367679302,C0108R72
0,0_0,1996-11-13,0.0,12.57,14.92,17.27,3400.0,1.724526,86.85,1.26091306858,C0108R72
0,0_0,1996-11-14,1.0,12.77,14.42,16.07,5200.0,2.916648,86.7,1.58262973221,C0108R72
0,0_0,1996-11-15,2.2,10.77,12.37,13.97,3300.0,1.192122,87.9,0.969555941825,C0108R72
0,0_0,1996-11-16,28.0,10.27,12.67,15.07,3400.0,2.847204,82.35,1.36492535474,C0108R72
0,0_0,1996-11-17,16.0,10.67,12.22,13.77,2500.0,2.916648,88.05,0.98787690352,C0108R72
0,0_0,1996-11-18,3.0,9.37,10.77,12.17,4200.0,4.259232,84.15,1.24220454882,C0108R72
0,0_0,1996-11-19,8.0,8.27,10.47,12.67,5900.0,3.437478,74.0,1.67088147795,C0108R72
0,0_0,1996-11-20,0.0,8.07,9.77,11.47,4800.0,5.462928,70.15,1.41478216389,C0108R72
0,0_0,1996-11-21,0.0,6.27,10.27,14.27,8600.0,3.287016,51.3,2.49683068083,C0108R72
0,0_0,1996-11-22,0.0,4.67,7.32,9.97,5000.0,3.136554,69.1,1.44422552964,C0108R72
0,0_0,1996-11-23,0.6,3.37,4.77,6.17,3000.0,1.643508,80.15,0.72331413195,C0108R72
0,0_0,1996-11-24,0.0,3.27,7.02,10.77,8300.0,2.54628,58.0,2.06245223688,C0108R72
0,0_0,1996-11-25,1.4,1.97,3.97,5.97,2900.0,1.643508,70.25,0.762254969242,C0108R72
0,0_0,1996-11-26,0.0,3.47,6.57,9.67,7500.0,1.423602,70.15,1.71403924581,C0108R72
0,0_0,1996-11-27,0.2,3.07,7.02,10.97,8500.0,2.245356,72.1,2.09712047954,C0108R72
0,0_0,1996-11-28,0.0,4.97,7.87,10.77,5100.0,2.395818,67.1,1.46742920556,C0108R72
0,0_0,1996-11-29,0.0,4.17,6.87,9.57,6500.0,2.54628,55.25,1.60100013088,C0108R72
0,0_0,1996-11-30,0.0,3.97,6.22,8.47,5300.0,2.013876,77.35,1.27450913112,C0108R72
0,0_0,1996-12-01,0.0,2.17,8.07,13.97,8700.0,2.766186,54.55,2.60215245135,C0108R72
0,0_0,1996-12-02,0.0,2.67,6.77,10.87,5300.0,2.164338,60.1,1.5994690701,C0108R72
0,0_0,1996-12-03,0.0,2.17,7.02,11.87,8500.0,1.643508,55.95,2.13870215982,C0108R72
0,0_0,1996-12-04,0.0,1.77,6.32,10.87,6400.0,2.3148,71.75,1.8280071588,C0108R72
0,0_0,1996-12-05,0.0,2.67,7.52,12.37,7000.0,2.766186,60.45,2.12422640643,C0108R72
0,0_0,1996-12-06,0.0,2.77,5.97,9.17,4100.0,2.245356,71.85,1.25244832583,C0108R72
0,0_0,1996-12-07,0.0,4.37,7.62,10.87,3700.0,2.696742,72.45,1.34300662236,C0108R72
0,0_0,1996-12-08,0.0,5.57,7.82,10.07,2900.0,4.039326,74.2,1.16239745144,C0108R72
0,0_0,1996-12-09,4.0,7.07,8.92,10.77,2900.0,4.86108,79.3,1.15488026497,C0108R72
0,0_0,1996-12-10,5.0,7.37,8.42,9.47,2300.0,3.888864,90.05,0.76977416143,C0108R72
0,0_0,1996-12-11,0.0,7.27,9.62,11.97,5400.0,2.3148,79.9,1.49689702936,C0108R72
0,0_0,1996-12-12,1.0,6.07,8.97,11.87,4800.0,0.902772,83.8,1.25341417251,C0108R72
0,0_0,1996-12-13,32.4,7.87,8.87,9.87,2200.0,1.79397,93.65,0.642496340309,C0108R72
0,0_0,1996-12-14,0.0,8.57,9.62,10.67,3000.0,1.122678,93.4,0.767832937615,C0108R72
0,0_0,1996-12-15,0.0,6.67,9.47,12.27,7200.0,1.122678,80.6,1.76410984481,C0108R72
0,0_0,1996-12-16,0.0,3.77,7.07,10.37,4800.0,0.75231,81.8,1.18237660504,C0108R72
0,0_0,1996-12-17,0.0,5.87,8.52,11.17,3200.0,0.821754,84.9,0.891098280288,C0108R72
0,0_0,1996-12-18,5.0,6.67,8.67,10.67,3800.0,1.04166,88.15,0.989374624273,C0108R72
0,0_0,1996-12-19,62.0,7.37,8.27,9.17,2600.0,1.944432,94.25,0.688865591802,C0108R72
0,0_0,1996-12-20,0.2,7.77,8.82,9.87,2600.0,1.423602,93.4,0.69496372042,C0108R72
0,0_0,1996-12-21,13.0,5.87,8.87,11.87,4300.0,1.724526,83.3,1.30837624745,C0108R72
0,0_0,1996-12-22,11.0,8.97,10.27,11.57,2600.0,2.245356,90.9,0.833455652284,C0108R72
0,0_0,1996-12-23,5.2,9.27,10.17,11.07,2700.0,2.164338,94.35,0.762488938319,C0108R72
0,0_0,1996-12-24,4.0,7.57,8.82,10.07,2600.0,1.643508,92.2,0.740164593056,C0108R72
0,0_0,1996-12-25,0.0,6.57,8.97,11.37,4600.0,2.766186,82.35,1.38571061215,C0108R72
0,0_0,1996-12-26,0.0,3.97,4.52,5.07,7700.0,6.13422,50.25,1.0641454615,C0108R72
0,0_0,1996-12-27,0.0,-2.13,-0.13,1.87,5300.0,3.969882,47.35,0.994402520935,C0108R72
0,0_0,1996-12-28,0.0,-4.33,-2.58,-0.83,5300.0,4.490712,56.6,0.841239110856,C0108R72
0,0_0,1996-12-29,0.0,-5.23,-2.43,0.37,5700.0,3.06711,59.3,1.02362147778,C0108R72
0,0_0,1996-12-30,6.4,-5.23,-1.78,1.67,4500.0,2.916648,80.05,1.02346797376,C0108R72
0,0_0,1996-12-31,2.0,-1.13,-0.23,0.67,2200.0,2.465262,93.85,0.460934481931,C0108R72
0,0_0,1997-01-01,0.0,-0.13,3.17,6.47,3400.0,2.013876,81.3,1.01308196706,C0108R72
0,0_0,1997-01-02,18.0,0.27,3.32,6.37,2600.0,2.916648,82.45,0.99112745663,C0108R72
